,time,mid_price,spread,bid0,b_s0,ask0,a_s0,bid1,b_s1,ask1,a_s1,bid2,b_s2,ask2,a_s2,bid3,b_s3,ask3,a_s3,bid4,b_s4,ask4,a_s4,bid5,b_s5,ask5,a_s5,bid6,b_s6,ask6,a_s6,bid7,b_s7,ask7,a_s7,bid8,b_s8,ask8,a_s8,bid9,b_s9,ask9,a_s9,bid10,b_s10,ask10,a_s10,bid11,b_s11,ask11,a_s11,bid12,b_s12,ask12,a_s12,bid13,b_s13,ask13,a_s13,bid14,b_s14,ask14,a_s14,bid15,b_s15,ask15,a_s15,bid16,b_s16,ask16,a_s16,bid17,b_s17,ask17,a_s17,bid18,b_s18,ask18,a_s18,bid19,b_s19,ask19,a_s19
159,2024-05-07 01:13:14.879,63372.850000000006,0.09999999999854481,63372.8,2.81,63372.9,0.99,63372.7,0.516,63373.2,0.063,63372.6,0.063,63374.0,0.162,63372.5,1.228,63374.2,0.063,63372.3,0.01,63374.7,0.199,63372.0,0.191,63374.8,0.157,63371.8,0.263,63374.9,0.094,63371.6,0.063,63375.3,0.003,63371.1,0.01,63375.4,0.002,63371.0,0.063,63375.6,0.002,63370.4,0.006,63375.8,0.063,63370.3,0.253,63375.9,0.094,63370.2,0.003,63376.0,0.162,63370.0,0.225,63376.2,0.145,63369.8,0.008,63376.4,0.468,63369.7,0.004,63376.5,0.022,63369.5,0.15,63376.6,0.09,63369.4,0.063,63376.7,0.1,63369.3,0.65,63376.8,0.002,63368.9,0.15,63377.3,0.002
160,2024-05-07 01:13:16.186,63384.45,0.09999999999854481,63384.4,4.782,63384.5,1.749,63384.3,0.672,63385.3,0.25,63384.1,0.002,63386.0,0.225,63384.0,0.228,63386.4,0.063,63383.8,0.004,63386.8,0.094,63383.6,0.994,63387.5,0.228,63383.3,0.002,63387.6,0.063,63383.2,0.972,63388.0,0.162,63383.1,0.005,63388.1,0.391,63383.0,0.946,63388.5,0.002,63382.9,0.978,63388.8,0.063,63382.8,0.969,63389.2,0.063,63382.5,0.004,63389.9,0.224,63382.4,0.253,63390.0,0.225,63382.1,0.023,63390.1,0.261,63382.0,0.164,63390.2,0.552,63381.7,0.525,63390.8,0.613,63381.6,0.065,63390.9,0.078,63381.5,0.144,63391.2,0.063,63381.2,0.063,63391.5,0.072
161,2024-05-07 01:13:17.494,63388.05,0.09999999999854481,63388.0,6.786,63388.1,0.494,63387.6,0.126,63388.5,0.002,63387.5,2.39,63389.7,0.002,63387.4,0.374,63389.9,0.376,63386.4,0.063,63390.0,0.133,63386.3,0.873,63390.2,0.55,63386.2,0.002,63390.8,0.213,63386.0,0.225,63391.0,0.094,63385.9,0.25,63391.2,0.063,63385.2,0.741,63391.6,0.002,63384.5,0.087,63392.0,0.004,63384.4,0.343,63392.2,0.002,63384.3,0.176,63392.4,0.126,63384.2,0.741,63393.3,0.002,63384.1,0.236,63393.4,0.002,63384.0,0.227,63393.5,0.002,63383.9,0.253,63393.6,0.063,63383.8,0.004,63393.9,0.084,63383.2,0.972,63394.0,0.227,63383.1,1.5,63394.9,0.003
162,2024-05-07 01:13:18.809,63388.05,0.09999999999854481,63388.0,4.396,63388.1,2.483,63387.6,0.126,63388.5,0.002,63387.5,0.49,63388.8,0.063,63386.5,0.011,63389.2,0.063,63386.4,0.343,63389.9,0.399,63386.0,0.225,63390.0,0.356,63385.9,0.25,63390.2,0.55,63385.2,0.401,63390.4,0.085,63384.5,0.01,63390.8,0.213,63384.4,0.234,63391.0,0.094,63384.3,0.176,63391.2,0.063,63384.1,0.002,63391.6,0.002,63384.0,0.227,63392.0,0.164,63383.9,0.253,63392.2,0.002,63383.8,0.004,63392.4,0.126,63382.9,0.002,63393.3,0.002,63382.8,0.126,63393.4,0.002,63382.6,0.002,63393.5,0.002,63382.5,0.022,63393.6,0.063,63382.4,0.253,63393.9,0.084
163,2024-05-07 01:13:20.118,63392.149999999994,0.09999999999854481,63392.1,2.452,63392.2,2.863,63392.0,0.002,63392.3,0.671,63391.9,0.395,63392.4,0.553,63391.2,0.024,63393.5,0.002,63390.1,0.26,63393.6,0.063,63390.0,0.225,63394.0,0.225,63389.9,0.803,63394.8,0.063,63389.2,0.063,63395.0,0.096,63389.1,0.1,63395.3,0.011,63388.8,0.063,63395.4,0.14,63388.5,0.002,63395.6,0.063,63388.1,0.054,63395.9,0.057,63388.0,1.338,63396.0,0.166,63387.6,0.126,63396.1,0.09,63387.3,0.063,63396.6,0.168,63387.2,0.255,63396.7,0.002,63386.6,0.019,63397.1,0.078,63386.5,0.053,63397.2,0.07,63386.4,0.063,63397.8,0.046,63386.0,0.232,63397.9,0.106
164,2024-05-07 01:13:21.388,63392.149999999994,0.09999999999854481,63392.1,3.615,63392.2,1.126,63392.0,0.16,63393.5,0.002,63391.9,0.353,63394.0,0.002,63391.6,0.005,63394.2,0.002,63391.2,0.087,63394.9,0.039,63390.8,0.063,63395.0,0.096,63390.3,0.422,63395.3,0.04,63390.2,0.022,63395.4,0.14,63390.1,0.543,63395.6,0.063,63390.0,0.24,63395.9,0.104,63389.9,0.803,63396.0,0.166,63389.3,0.01,63396.1,0.09,63389.2,0.063,63396.3,0.002,63389.1,0.1,63396.6,0.168,63388.8,0.063,63396.7,0.002,63388.5,0.002,63397.1,0.078,63388.2,0.524,63397.2,0.07,63388.1,0.534,63397.8,0.046,63388.0,1.336,63397.9,0.026,63387.8,0.002,63398.0,0.164
165,2024-05-07 01:13:22.728,63419.55,0.09999999999854481,63419.5,0.848,63419.6,2.283,63418.9,0.298,63420.0,0.169,63418.0,0.002,63420.1,0.278,63417.8,0.55,63420.2,0.002,63417.5,0.627,63420.4,0.023,63416.5,0.23,63420.7,0.648,63416.4,0.068,63421.0,0.002,63416.0,0.316,63421.6,0.002,63415.7,0.002,63422.0,0.166,63414.9,0.022,63422.4,0.011,63414.8,0.063,63422.9,0.002,63414.7,0.269,63423.3,0.002,63414.3,0.002,63423.7,0.002,63414.1,0.246,63423.9,0.08,63414.0,0.227,63424.0,0.166,63413.9,0.008,63424.2,0.002,63413.8,0.079,63424.8,0.002,63413.3,0.01,63425.0,0.002,63413.2,0.249,63425.1,0.002,63413.1,0.181,63425.7,0.63
166,2024-05-07 01:13:24.039,63419.55,0.09999999999854481,63419.5,0.575,63419.6,2.195,63419.3,0.059,63419.7,0.002,63418.0,0.273,63419.9,0.018,63417.5,0.077,63420.0,0.169,63416.4,0.131,63420.1,0.284,63416.1,0.116,63420.2,0.002,63416.0,0.316,63420.4,0.023,63415.9,0.024,63420.7,0.648,63415.8,0.063,63421.0,0.002,63415.7,0.002,63421.6,0.002,63414.8,0.063,63422.0,0.166,63414.7,0.269,63422.4,0.011,63414.3,0.002,63422.9,0.002,63414.2,0.063,63423.1,0.018,63414.1,0.569,63423.4,0.005,63414.0,0.227,63423.7,0.002,63413.9,0.031,63423.9,0.08,63413.8,0.079,63424.0,0.166,63413.6,0.394,63424.2,0.002,63413.5,0.365,63424.8,0.002
167,2024-05-07 01:13:25.362,63418.05,0.09999999999854481,63418.0,0.471,63418.1,6.134,63417.5,0.077,63418.6,0.006,63416.5,0.206,63419.5,0.005,63416.4,0.42,63419.6,0.379,63416.0,0.316,63419.7,0.002,63415.9,0.024,63419.9,0.018,63415.8,0.063,63420.0,0.171,63415.7,0.002,63420.2,0.002,63414.8,0.063,63420.4,0.023,63414.3,0.002,63420.7,0.648,63414.2,0.063,63421.0,0.002,63414.0,0.164,63421.2,0.017,63413.9,0.031,63421.6,0.002,63413.8,0.079,63422.0,0.166,63413.5,0.37,63422.4,0.011,63413.3,0.136,63422.9,0.002,63413.2,0.233,63423.1,0.018,63413.1,0.183,63423.4,0.005,63412.9,0.107,63423.7,0.002,63412.7,0.018,63423.9,0.08
168,2024-05-07 01:13:26.656,63416.45,0.09999999999854481,63416.4,0.479,63416.5,7.266,63416.3,0.024,63416.6,0.218,63414.3,0.002,63417.3,0.14,63414.0,0.179,63417.6,0.087,63413.8,0.079,63417.7,0.029,63413.5,0.022,63417.9,0.094,63413.2,0.215,63418.0,0.181,63413.1,0.002,63418.1,0.34,63412.7,0.018,63419.5,0.509,63412.6,0.065,63419.6,0.391,63412.5,0.002,63419.7,0.002,63412.1,0.439,63419.9,0.018,63412.0,0.164,63420.0,0.181,63411.6,0.207,63420.2,0.002,63411.3,0.268,63420.4,0.023,63411.2,0.63,63420.6,1.5,63411.1,0.268,63420.7,0.648,63411.0,0.063,63421.0,0.002,63410.9,0.002,63421.6,0.302,63410.8,0.264,63421.9,0.162
169,2024-05-07 01:13:27.976,63414.05,0.09999999999854481,63414.0,0.787,63414.1,5.294,63413.9,0.372,63414.3,0.49,63413.8,0.079,63414.4,0.61,63413.2,0.215,63414.7,0.018,63413.1,0.002,63415.4,0.002,63412.8,0.1,63415.5,0.112,63412.6,0.063,63415.6,0.094,63412.0,0.164,63416.0,0.162,63411.6,0.207,63416.4,0.078,63411.0,0.063,63416.5,0.045,63410.9,0.002,63416.6,0.218,63410.8,0.264,63417.2,0.017,63410.6,0.008,63417.3,0.14,63410.4,0.531,63417.6,0.053,63410.3,0.002,63417.7,0.029,63410.2,0.521,63417.9,0.018,63410.1,0.535,63418.0,0.181,63410.0,0.76,63418.1,0.34,63409.9,0.888,63418.7,0.008,63409.8,0.15,63418.8,0.002
170,2024-05-07 01:13:29.374,63414.05,0.09999999999854481,63414.0,0.79,63414.1,5.0,63413.9,0.372,63414.3,0.49,63413.8,0.079,63414.4,0.61,63413.2,0.065,63414.7,0.018,63413.1,0.002,63415.4,0.002,63412.8,0.1,63415.5,0.112,63412.6,0.063,63416.0,0.162,63412.0,0.164,63416.4,0.078,63411.6,0.207,63416.5,0.045,63411.0,0.063,63416.6,0.218,63410.9,0.002,63417.2,0.017,63410.8,0.264,63417.3,0.14,63410.6,0.008,63417.6,0.053,63410.3,0.002,63417.7,0.029,63410.0,0.227,63417.9,0.018,63409.9,0.888,63418.0,0.181,63409.8,0.15,63418.1,0.34,63409.7,0.007,63418.8,0.002,63409.6,0.005,63419.3,0.008,63409.5,0.845,63419.5,0.227
171,2024-05-07 01:13:30.663,63414.05,0.09999999999854481,63414.0,6.022,63414.1,0.604,63413.8,0.079,63415.4,0.002,63413.3,0.106,63415.6,0.094,63413.2,0.065,63416.0,0.002,63413.1,0.002,63416.3,0.106,63412.6,0.063,63416.4,0.078,63412.4,0.01,63416.5,0.043,63412.3,0.253,63417.2,0.017,63412.1,0.353,63417.3,0.14,63412.0,0.164,63417.5,0.015,63411.7,0.53,63417.6,0.011,63411.6,0.207,63417.7,0.029,63411.2,0.647,63418.0,0.181,63411.1,0.534,63418.1,0.08,63411.0,0.589,63418.8,0.002,63410.9,0.938,63419.2,0.145,63410.8,0.264,63419.3,0.008,63410.6,0.008,63419.5,0.227,63410.4,1.222,63419.6,0.114,63410.3,0.942,63419.7,0.002
172,2024-05-07 01:13:31.986,63414.05,0.09999999999854481,63414.0,6.135,63414.1,0.629,63413.8,0.079,63415.4,0.002,63413.6,0.023,63415.6,0.094,63413.2,0.065,63416.0,0.002,63413.1,0.002,63416.3,0.106,63412.6,0.063,63416.4,0.078,63412.4,0.01,63416.5,0.043,63412.3,0.253,63417.2,0.017,63412.1,0.353,63417.3,0.14,63412.0,0.164,63417.5,0.015,63411.7,0.53,63417.6,0.011,63411.6,0.207,63417.7,0.029,63411.2,0.647,63418.0,0.021,63411.1,0.534,63418.1,0.08,63411.0,0.589,63418.3,0.008,63410.9,0.938,63418.8,0.002,63410.8,0.264,63419.2,0.145,63410.6,0.008,63419.5,0.24,63410.4,1.222,63419.6,0.114,63410.3,0.942,63419.7,0.002
173,2024-05-07 01:13:33.302,63417.149999999994,0.09999999999854481,63417.1,3.753,63417.2,0.381,63416.4,0.352,63417.5,0.023,63416.3,0.55,63417.6,0.011,63416.2,0.25,63418.0,0.002,63416.0,0.162,63418.1,0.08,63415.8,0.063,63418.9,0.011,63415.6,0.889,63419.2,0.239,63415.5,0.1,63419.5,0.324,63415.3,0.15,63419.6,0.06,63415.2,0.004,63419.7,0.002,63414.9,0.888,63420.0,0.171,63414.8,0.063,63420.2,0.002,63414.2,0.07,63420.4,0.017,63414.1,0.224,63420.7,0.648,63414.0,0.828,63420.9,0.029,63413.8,0.079,63421.0,0.142,63413.6,0.023,63421.3,0.022,63413.2,0.065,63421.6,0.002,63413.1,0.002,63421.9,0.002,63412.7,0.46,63422.0,0.166
174,2024-05-07 01:13:34.595,63417.45,0.09999999999854481,63417.4,6.82,63417.5,0.597,63417.1,0.556,63417.6,0.011,63416.8,0.016,63418.0,0.002,63416.4,1.852,63418.1,0.08,63416.3,0.06,63418.9,0.011,63416.2,0.25,63419.2,0.239,63416.1,0.221,63419.5,0.324,63416.0,0.162,63419.6,0.041,63415.8,0.063,63419.7,0.002,63415.6,0.421,63420.0,0.171,63415.5,0.1,63420.2,0.002,63415.3,0.15,63420.4,0.017,63415.2,0.004,63420.7,0.648,63414.9,0.888,63420.9,0.029,63414.8,0.063,63421.0,0.142,63414.3,0.253,63421.3,0.022,63414.2,0.07,63421.6,0.002,63414.1,0.224,63421.9,0.002,63414.0,0.444,63422.0,0.166,63413.8,0.079,63422.3,0.078
175,2024-05-07 01:13:35.907,63426.75,0.10000000000582077,63426.7,4.495,63426.8,1.858,63426.1,0.506,63427.0,0.005,63426.0,0.225,63427.4,0.002,63425.9,0.4,63427.5,0.005,63425.8,0.49,63428.0,0.184,63425.7,0.025,63428.2,0.05,63425.6,0.004,63428.4,0.216,63425.4,0.063,63428.5,0.005,63424.9,0.753,63428.9,0.072,63424.7,0.169,63429.0,0.005,63424.5,0.15,63429.1,0.026,63424.4,0.063,63429.2,0.118,63424.0,0.162,63429.3,0.074,63423.8,0.213,63429.4,0.064,63423.5,0.01,63429.5,0.009,63423.3,0.253,63430.0,0.349,63423.2,0.002,63430.4,0.002,63422.8,0.063,63430.5,0.009,63422.3,0.105,63431.0,0.007,63422.2,0.063,63431.5,0.009
176,2024-05-07 01:13:37.211,63434.05,0.09999999999854481,63434.0,7.295,63434.1,0.863,63433.9,0.074,63434.2,0.01,63433.4,0.316,63434.4,0.002,63432.6,0.65,63434.5,0.002,63432.4,0.553,63434.6,0.144,63432.3,0.921,63434.7,0.004,63432.2,0.328,63434.9,0.284,63432.1,0.004,63435.0,0.429,63432.0,0.177,63435.5,0.017,63431.9,0.15,63435.6,0.02,63431.8,0.929,63435.7,0.035,63431.6,0.002,63436.0,0.077,63430.8,0.063,63436.1,0.002,63430.5,0.002,63436.2,0.019,63430.2,0.009,63436.3,0.002,63430.0,0.162,63436.5,0.005,63429.9,0.15,63436.6,0.057,63429.5,0.01,63436.9,0.394,63429.4,0.778,63437.0,0.009,63429.3,0.403,63437.4,0.009
177,2024-05-07 01:13:38.524,63434.05,0.09999999999854481,63434.0,2.504,63434.1,2.064,63433.4,0.063,63434.2,0.01,63432.6,0.65,63434.5,0.002,63432.4,0.063,63434.6,0.144,63432.3,0.65,63434.7,0.004,63432.2,0.314,63434.9,0.284,63432.1,0.004,63435.0,0.429,63432.0,0.162,63435.5,0.017,63431.9,0.15,63435.6,0.02,63431.8,0.213,63435.7,0.035,63431.6,0.002,63436.0,0.235,63431.4,0.024,63436.1,0.002,63430.9,0.239,63436.2,0.019,63430.8,0.063,63436.3,0.002,63430.5,0.004,63436.5,0.005,63430.4,0.888,63436.6,0.057,63430.2,0.063,63436.7,0.002,63430.0,0.164,63436.9,0.419,63429.9,0.15,63437.0,0.009,63429.4,0.378,63437.4,0.017
178,2024-05-07 01:13:39.816,63439.95,0.09999999999854481,63439.9,1.676,63440.0,0.103,63439.8,1.675,63440.1,0.302,63439.7,1.674,63440.2,0.08,63439.6,1.674,63440.3,0.003,63439.4,1.677,63440.4,0.031,63439.3,1.67,63440.5,0.009,63439.2,1.677,63440.6,0.004,63439.0,1.676,63440.7,0.061,63438.9,1.679,63440.8,0.026,63438.8,1.678,63440.9,0.032,63438.7,2.176,63441.0,0.826,63438.6,1.675,63441.1,0.091,63438.5,2.174,63441.2,2.18,63438.4,2.173,63441.3,0.004,63438.3,2.172,63441.4,0.02,63438.2,2.171,63441.5,0.77,63438.1,2.177,63441.6,0.22,63438.0,1.67,63441.8,0.024,63437.9,2.183,63442.0,0.033,63437.8,2.128,63442.2,0.035
179,2024-05-07 01:13:41.135,63441.45,0.09999999999854481,63441.4,6.467,63441.5,0.527,63441.3,0.057,63441.6,0.196,63441.2,0.032,63442.0,0.031,63441.0,0.49,63442.2,0.033,63440.9,0.678,63442.3,0.002,63440.8,0.1,63442.5,0.005,63440.6,0.55,63442.6,0.029,63440.4,0.063,63442.8,0.002,63440.0,0.162,63442.9,0.002,63439.8,0.063,63443.0,0.005,63439.0,0.253,63443.1,0.002,63438.3,1.02,63443.2,0.264,63438.2,0.594,63443.3,0.146,63438.1,0.831,63443.4,0.004,63438.0,1.328,63443.5,0.007,63437.9,0.002,63443.6,0.002,63437.6,0.004,63443.7,0.002,63437.5,0.11,63443.8,0.14,63437.2,0.063,63444.0,0.255,63437.1,0.253,63444.3,0.014
180,2024-05-07 01:13:42.256,63446.95,0.09999999999854481,63446.9,7.366,63447.0,0.149,63446.8,0.063,63447.2,0.002,63446.3,1.14,63447.3,0.002,63446.2,1.754,63447.4,0.142,63446.0,0.162,63447.5,0.018,63445.9,0.55,63447.6,0.064,63445.8,0.277,63447.9,0.252,63445.7,0.236,63448.0,0.025,63445.6,0.042,63448.2,0.003,63445.4,0.363,63448.5,0.005,63445.2,0.063,63448.6,0.019,63444.6,0.063,63448.9,0.004,63444.2,0.002,63449.0,0.478,63444.1,1.625,63449.1,0.029,63444.0,0.162,63449.3,0.002,63443.9,0.15,63449.5,0.005,63443.6,0.063,63449.6,0.006,63443.2,0.947,63449.7,1.225,63443.0,0.063,63449.9,0.285,63442.9,0.002,63450.0,3.615
181,2024-05-07 01:13:43.355,63448.95,0.09999999999854481,63448.9,4.353,63449.0,0.447,63448.5,0.55,63449.3,0.002,63448.4,0.213,63449.6,0.004,63448.0,0.162,63449.8,0.883,63447.9,0.4,63449.9,0.285,63447.8,0.063,63450.0,3.628,63446.9,0.859,63450.2,0.004,63446.8,0.063,63450.4,0.004,63446.3,0.65,63450.5,0.037,63446.2,0.713,63450.7,0.014,63446.1,0.024,63450.9,0.017,63446.0,0.162,63451.0,0.005,63445.9,0.15,63451.2,0.014,63445.7,0.154,63451.3,0.002,63445.4,0.269,63451.4,0.003,63445.2,0.063,63451.5,0.062,63445.0,0.002,63451.6,0.006,63444.6,0.063,63451.7,0.015,63444.2,0.002,63451.8,0.002,63444.1,0.15,63451.9,0.14
182,2024-05-07 01:13:44.471,63448.95,0.09999999999854481,63448.9,3.412,63449.0,0.168,63448.8,0.063,63449.3,0.002,63448.5,0.55,63449.6,0.004,63448.4,0.213,63449.8,0.883,63448.1,0.027,63449.9,0.285,63448.0,0.162,63450.0,5.628,63447.9,0.4,63450.2,0.004,63447.8,0.063,63450.4,0.004,63446.9,0.08,63450.5,0.037,63446.8,0.063,63450.7,0.014,63446.4,0.179,63450.9,0.017,63446.3,0.65,63451.0,0.005,63446.2,0.713,63451.2,0.014,63446.1,0.024,63451.3,0.002,63446.0,0.162,63451.4,0.003,63445.9,0.15,63451.5,0.062,63445.7,0.154,63451.6,0.006,63445.4,0.269,63451.7,0.015,63445.2,0.063,63451.8,0.002,63445.0,0.002,63451.9,0.14
183,2024-05-07 01:13:45.569,63451.95,0.09999999999854481,63451.9,0.844,63452.0,0.015,63451.7,2.856,63452.4,0.003,63451.6,3.505,63452.5,0.005,63451.5,3.754,63452.6,0.002,63451.4,13.886,63452.9,0.003,63451.3,0.983,63453.0,0.041,63451.2,0.553,63453.4,0.014,63451.1,0.65,63453.5,0.005,63450.9,1.13,63453.6,0.017,63450.2,0.083,63453.8,0.002,63450.1,0.503,63453.9,0.094,63450.0,0.288,63454.0,0.109,63449.9,0.276,63454.2,0.002,63449.8,0.65,63454.4,0.014,63449.5,0.079,63454.5,0.029,63449.3,0.057,63454.7,0.005,63449.0,0.103,63455.0,0.005,63448.9,0.796,63455.1,0.054,63448.8,0.063,63455.2,0.015,63448.5,0.004,63455.5,0.145
184,2024-05-07 01:13:46.664,63459.850000000006,0.09999999999854481,63459.8,7.037,63459.9,0.498,63459.7,0.111,63460.0,0.492,63459.6,0.126,63460.1,0.156,63459.0,0.65,63460.2,0.086,63458.1,0.01,63460.3,0.002,63458.0,0.162,63460.7,0.002,63457.9,0.11,63460.8,0.09,63457.6,0.253,63461.0,0.005,63456.9,0.012,63461.3,0.004,63456.8,0.396,63461.4,0.052,63456.7,0.025,63461.5,0.036,63456.6,0.065,63461.7,0.014,63456.4,0.063,63462.0,0.015,63456.3,0.002,63462.5,0.005,63456.2,0.537,63462.9,0.002,63456.1,0.771,63463.0,0.005,63456.0,0.231,63463.1,0.007,63455.9,0.534,63463.4,0.012,63455.8,0.53,63463.5,0.684,63455.6,0.959,63463.6,2.051
185,2024-05-07 01:13:47.778,63461.95,0.09999999999854481,63461.9,2.845,63462.0,1.894,63461.4,0.024,63462.1,0.48,63461.2,0.063,63462.3,0.111,63460.8,0.067,63462.4,0.55,63460.5,0.62,63462.5,0.535,63460.1,0.011,63463.0,0.239,63460.0,0.444,63463.2,0.001,63459.9,0.845,63463.3,0.091,63459.8,0.199,63463.5,0.005,63459.7,0.01,63463.9,0.491,63459.6,0.126,63464.0,0.423,63459.1,0.01,63464.1,0.515,63459.0,0.15,63464.3,0.118,63458.6,0.013,63464.5,0.005,63458.5,0.022,63464.9,0.155,63458.3,0.843,63465.0,0.005,63458.2,0.153,63465.2,0.283,63458.1,0.11,63465.5,0.1,63458.0,0.227,63466.0,0.482,63457.0,0.004,63466.2,0.002
186,2024-05-07 01:13:48.884,63461.95,0.09999999999854481,63461.9,1.3,63462.0,1.617,63461.5,0.024,63462.1,0.48,63461.0,0.157,63462.3,0.111,63460.8,0.004,63462.5,0.135,63460.5,0.053,63462.8,0.671,63460.1,0.011,63462.9,0.146,63460.0,0.024,63463.0,0.239,63459.9,0.002,63463.1,0.018,63459.8,0.047,63463.2,0.001,63459.6,0.126,63463.3,0.091,63458.9,0.4,63463.5,0.005,63458.6,0.013,63464.0,0.423,63458.4,0.063,63464.1,0.359,63458.3,0.843,63464.3,0.118,63458.2,0.002,63464.5,0.005,63458.1,0.11,63464.9,0.155,63458.0,0.227,63465.0,0.005,63457.2,0.063,63465.2,0.283,63457.1,0.016,63465.5,0.1,63456.9,0.634,63466.0,0.782
187,2024-05-07 01:13:49.985,63475.350000000006,0.09999999999854481,63475.3,4.798,63475.4,0.811,63475.2,0.099,63475.8,0.113,63474.9,0.786,63475.9,0.3,63474.2,1.672,63476.0,0.007,63474.1,0.014,63476.3,0.002,63474.0,1.326,63476.5,0.005,63473.9,0.024,63477.0,0.005,63473.6,0.046,63477.5,0.005,63473.4,0.253,63478.0,0.009,63473.3,0.002,63478.5,0.005,63473.0,0.086,63479.0,0.005,63472.9,0.046,63479.5,1.155,63472.8,0.002,63479.6,0.087,63472.7,0.003,63479.8,0.022,63472.5,0.002,63480.0,2.118,63472.3,0.002,63480.1,0.19,63472.0,0.164,63480.3,0.021,63471.9,0.15,63480.4,0.16,63471.8,0.046,63480.5,0.005,63471.5,0.004,63480.6,0.063
188,2024-05-07 01:13:51.074,63479.95,0.09999999999854481,63479.9,3.309,63480.0,1.542,63479.7,0.4,63480.2,0.165,63479.4,0.15,63480.3,0.038,63478.0,0.162,63480.6,0.216,63477.2,0.063,63480.7,0.142,63476.8,0.292,63481.0,0.164,63476.6,0.063,63481.2,0.003,63476.4,0.002,63481.5,0.06,63476.2,1.675,63481.9,0.015,63476.0,0.164,63482.0,0.009,63475.9,0.026,63482.1,0.112,63475.8,1.464,63482.2,0.005,63475.6,0.063,63482.4,0.002,63475.3,0.186,63482.5,0.005,63475.1,0.396,63482.6,0.002,63475.0,0.316,63482.7,0.007,63474.9,0.435,63483.0,0.016,63474.6,0.079,63483.3,0.019,63474.4,0.103,63483.4,0.002,63474.1,1.0,63483.5,0.005
189,2024-05-07 01:13:52.177,63470.850000000006,0.09999999999854481,63470.8,1.798,63470.9,1.151,63470.3,0.042,63472.0,0.002,63470.2,0.063,63472.1,0.038,63470.0,0.311,63472.2,0.078,63469.8,0.017,63472.5,0.002,63469.2,0.063,63473.0,0.008,63469.0,0.002,63474.0,0.004,63468.6,0.063,63474.7,0.01,63468.0,0.177,63475.3,1.242,63467.8,0.004,63475.8,0.01,63467.6,0.287,63475.9,0.027,63467.4,0.953,63476.0,0.091,63467.3,0.002,63476.2,0.145,63466.7,0.956,63476.3,0.104,63466.6,0.521,63476.4,0.121,63466.5,0.711,63476.7,0.013,63466.4,0.122,63476.9,0.029,63466.3,0.014,63477.4,0.301,63466.1,0.119,63477.5,0.267,63466.0,0.243,63478.0,0.085
190,2024-05-07 01:13:53.288,63461.95,0.09999999999854481,63461.9,0.851,63462.0,2.323,63461.2,0.063,63462.5,0.018,63461.0,0.157,63462.8,0.063,63460.8,0.285,63463.2,0.002,63460.6,0.063,63463.4,0.078,63460.3,0.015,63463.8,0.063,63460.1,0.013,63464.0,0.004,63460.0,0.166,63465.2,0.208,63459.9,0.002,63465.3,0.002,63459.8,0.091,63465.4,0.063,63459.6,0.888,63466.0,0.067,63458.2,0.007,63466.6,0.087,63458.0,0.164,63467.6,0.129,63457.4,0.006,63467.7,0.29,63457.3,0.482,63468.0,0.004,63457.0,0.002,63468.7,0.002,63456.9,0.122,63469.1,0.005,63456.7,0.63,63469.2,0.013,63456.6,0.267,63469.5,0.002,63456.5,1.731,63470.0,0.004
191,2024-05-07 01:13:54.632,63466.45,0.09999999999854481,63466.4,1.491,63466.5,1.426,63466.0,0.223,63466.6,0.076,63465.4,0.063,63466.9,0.045,63464.0,0.162,63467.0,0.068,63463.3,0.002,63467.7,0.04,63463.2,0.012,63468.0,0.002,63462.9,0.002,63469.1,0.01,63462.5,0.203,63469.2,0.063,63462.4,0.4,63469.6,0.013,63462.0,0.006,63470.0,0.164,63461.8,0.173,63470.1,0.002,63461.6,0.016,63470.2,0.063,63461.4,0.37,63470.4,0.08,63461.3,0.573,63470.6,0.029,63461.2,0.379,63470.8,0.093,63461.1,0.273,63470.9,0.05,63461.0,0.65,63471.4,0.002,63460.4,0.002,63471.5,0.25,63460.2,0.585,63471.8,0.002,63460.1,0.411,63472.0,0.004
192,2024-05-07 01:13:55.940,63466.45,0.09999999999854481,63466.4,2.079,63466.5,0.712,63464.4,0.063,63466.6,0.076,63464.1,0.148,63466.9,0.045,63464.0,0.162,63467.0,0.068,63463.8,0.063,63467.7,0.04,63463.3,0.002,63468.0,0.002,63463.2,0.012,63469.1,0.01,63462.9,0.002,63469.2,0.063,63462.8,0.063,63469.5,0.002,63462.6,0.002,63469.6,0.013,63462.2,0.063,63470.0,0.164,63462.0,0.184,63470.1,0.002,63461.8,0.173,63470.2,0.063,63461.6,0.016,63470.3,0.078,63461.3,0.573,63470.4,0.08,63461.2,0.442,63470.6,0.029,63461.1,0.273,63470.8,0.093,63461.0,0.65,63470.9,0.05,63460.6,0.063,63471.4,0.002,63460.4,0.002,63471.5,0.25
